ID,name,birthYear,deathYear
nm0020770,Lily Allen,1985,NULL
nm0020906,Peter Allen,NULL,NULL
nm0020931,Ray Allen,1975,NULL
nm0021030,Sandra Allen,NULL,NULL
nm0021196,Isabel Allende,1942,NULL
nm0021233,Luis Aller,1961,NULL
nm0021399,Clayton Allis,NULL,NULL
nm0021448,Jerry Allison,1939,2022
nm0021523,Gregg Allman,1947,2017
nm0021564,Luk Alloo,1963,NULL
nm0021711,Jon Almaas,1967,NULL
nm0021723,Jorge Almada,NULL,NULL
nm0021825,Cristina Almeida,1944,NULL
nm0021835,Joaquim de Almeida,1957,NULL
nm0022052,Miguel Alcíbar,1962,NULL
nm0022061,Sebastian Aloi,1972,NULL
nm0022099,Yitzhak Aloni,NULL,NULL
nm0022134,Anabel Alonso,1964,NULL
nm0022198,Johnny Alonso,1970,NULL
nm0022261,Pedro Alonso,1972,NULL
nm0022303,Ed Alonzo,NULL,NULL
nm0022534,Götz Alsmann,1957,NULL
nm0022700,Parshwanath Yeshwant Altekar,1897,1957
nm0022764,Ernesto Alterio,1970,NULL
nm0022904,John Altman,1952,NULL
nm0022921,Olivier Altman,NULL,NULL
nm0022940,Steve Altman,NULL,NULL
nm0023030,Melissa Altro,1982,NULL
nm0023328,Sean C. Alvarez,NULL,NULL
nm0023437,Clara Ferreira Alves,1956,NULL
nm0023481,Júlio Alves,NULL,NULL
nm0023524,Suzana Alves,1978,NULL
nm0023761,Gilles Amado,NULL,NULL
nm0023805,Raimundo Amador,1959,NULL
nm0023831,Amairani,NULL,NULL
nm0023838,Natacha Amal,1968,NULL
nm0023913,Kôsei Amano,1978,NULL
nm0023915,Mandy Amano,NULL,NULL
nm0023929,Charles Band,1951,NULL
nm0023940,Armand Amar,1953,NULL
nm0024015,Tata Amaral,1960,NULL
nm0024228,Remedios Amaya,1962,NULL
nm0024375,Wolfgang Ambros,1952,NULL
nm0024436,Franco Ambrosetti,1941,NULL
nm0024500,Assaf Amdursky,NULL,NULL
nm0024532,Michiko Ameku,1963,NULL
nm0024780,Kwesi Ameyaw,1975,NULL
nm0024796,Diana Amft,1975,NULL
nm0024836,Gianni Amico,1933,1990
nm0024918,Daniel Aminati,1973,NULL
nm0025272,Andrés Amorós,NULL,NULL
nm0025316,Matthew Amos,NULL,NULL
nm0025465,Mitchell Amundsen,1958,NULL
nm0025483,Eva Amurri,1985,NULL
nm0025588,Anaita Shroff,1972,NULL
nm0025607,Anand Raj Anand,NULL,NULL
nm0025754,María E. Anaya,NULL,NULL
nm0025800,Carlo Ancelotti,1959,NULL
nm0025879,Kati Andai,1948,NULL
nm0025958,Jackson Anderer,1972,NULL
nm0026038,Matthew Anders,1979,NULL
nm0026053,Thomas Anders,1963,NULL
nm0026097,Bibiana Fernández,1954,NULL
nm0026120,Dag Harald Kvammen Andersen,NULL,NULL
nm0026153,Hans Christian Andersen,1805,1875
nm0026364,Anthony Anderson,1970,NULL
nm0026536,Clive Anderson,1952,NULL
nm0027177,Melissa Anderson,1982,NULL
nm0027586,William A. Anderson,NULL,NULL
nm0027664,Erik Andersson,NULL,NULL
nm0027684,Hans Andersson,1948,NULL
nm0027955,Tadao Andô,1941,NULL
nm0028067,Júlio Andrade,1976,NULL
nm0028103,Yolanda Andrade,1970,NULL
nm0028112,Pierros Andrakakos,NULL,NULL
nm0028171,Peter Andre,1973,NULL
nm0028273,Elisabeth Andreassen,1958,NULL
nm0028305,Traian Andreescu,NULL,NULL
nm0028390,Giulio Andreotti,1919,2013
nm0028439,Mia Andresen,NULL,NULL
nm0028493,Roberto Andreucci,1965,NULL
nm0028513,Geoff Andrew,NULL,NULL
nm0028621,Damon Andrews,1971,NULL
nm0028787,Michael Andrews,NULL,NULL
nm0028951,Anna Andrianou,NULL,NULL
nm0028993,Cathy Andrieu,NULL,NULL
nm0029239,Sandrine André,1973,NULL
nm0029442,Chloe Angel,NULL,NULL
nm0029759,Monique Angeon,NULL,NULL
nm0029771,Zsolt Anger,1969,NULL
nm0030002,Angélica,1973,NULL
nm0030009,Mélanie Angélie,1972,NULL
nm0030050,Mariya Anikanova,1973,NULL
nm0030107,Anita Hassanandani Reddy,1980,NULL
nm0030214,Julia Ann,1969,NULL
nm0030217,Lisa Ann,1972,NULL
nm0030246,Annabella,1907,1996
nm0030447,Takashi Andô,NULL,NULL
nm0030744,Aaron Antaloczy,NULL,NULL
nm0030769,Matt Antell,NULL,NULL
nm0030950,Mark Anthony,1970,NULL
nm0031123,Krzysztof Antkowiak,1973,NULL
nm0031266,Aldo Antonelli,NULL,NULL
nm0031275,Francesca Antonelli,1972,NULL
nm0031358,Giovanni Antonini,1965,NULL
nm0031483,Atle Antonsen,1969,NULL
nm0031565,Harri Anttila,NULL,NULL
nm0031668,Anuradha Paudwal,1954,NULL
nm0031741,Uldis Anze,NULL,NULL
nm0031967,Aparna Sen,1945,NULL
nm0031973,Sofia Aparício,1970,NULL
nm0031976,Judd Apatow,1967,NULL
nm0032040,Mary Apick,1954,NULL
nm0032043,Alyona Apina,1964,NULL
nm0032286,Luc Appermont,1949,NULL
nm0032645,Marçal Aquino,1958,NULL
nm0032843,Armando Araiza,NULL,NULL
nm0033312,Taís Araújo,1978,NULL
nm0033501,Gabriel Arcand,1949,NULL
nm0033596,Louise Archambault,1970,NULL
nm0034079,Pierre Arditi,1944,NULL
nm0034201,Cristina Arellano,NULL,NULL
nm0034308,Catherine Arend,NULL,NULL
nm0034492,Carmen Argenziano,1943,2019
nm0034646,Károly Ari,1956,NULL
nm0034707,Mariana Arias,1965,NULL
nm0034877,Jonathan Aris,1971,NULL
nm0034984,Yoshiki Arizono,1960,NULL
nm0035061,Anthony Arkin,1967,NULL
nm0035131,Algis Arlauskas,1957,NULL
nm0035365,Jörg Armbruster,1947,NULL
nm0035488,Fred Armisen,1966,NULL
nm0035531,Álvaro de Armiñán,NULL,NULL
nm0035568,David Armour,NULL,NULL
nm0035602,Alexander Armstrong,1970,NULL
nm0035626,Billie Joe Armstrong,1972,NULL
nm0036022,H.A. Arnarson,NULL,NULL
nm0036155,Stefan Arndt,1961,NULL
nm0036408,Debbie Arnold,1957,NULL
nm0036553,Mark Arnold,1957,NULL
nm0036575,Monty Arnold,1967,NULL
nm0036651,Tichina Arnold,1969,NULL
nm0036695,Emanuele Arnone,NULL,NULL
nm0036699,Marcello Arnone,NULL,NULL
nm0036830,Hasse Aro,1957,NULL
nm0036873,Teemu Aromaa,1973,NULL
nm0036948,Linn Aronsen,NULL,NULL
nm0037019,Malaika Arora,1973,NULL
nm0037107,Ken Arquelio,NULL,NULL
nm0037130,Fernando Arrabal,1932,NULL
nm0037247,Guillermo Arriaga,1958,NULL
nm0037392,David Arrow,NULL,NULL
nm0037423,Danny Arroyo,NULL,NULL
nm0037628,Nito Artaza,NULL,NULL
nm0037720,Arthur,1966,NULL
nm0037867,Yann Arthus-Bertrand,1946,NULL
nm0038014,Bob Arum,1931,NULL
nm0038062,Yuri Arutyunyan,1944,2019
nm0038077,Dimitris Arvanitis,1951,NULL
nm0038208,Volker Arzt,1941,NULL
nm0038227,Aracely Arámbula,1975,NULL
nm0038239,Arévalo,1947,NULL
nm0038295,Yûzô Asahara,1964,NULL
nm0038335,Yoshitaka Asama,1940,NULL
nm0038355,Tadanobu Asano,1973,NULL
nm0038374,Megumi Asaoka,1955,NULL
nm0038486,Robert Aschberg,1952,NULL
nm0038673,William Ash,1977,NULL
nm0038870,Jane Asher,1946,NULL
nm0038875,John Asher,1971,NULL
nm0038932,Matthew Ashford,1960,NULL
nm0039162,Shawn Ashmore,1979,NULL
nm0039183,Azriel Ashrov,NULL,NULL
nm0039407,Matt Askem,NULL,NULL
nm0039470,Shebnem Askin,NULL,NULL
nm0039505,Ragnhild Aslaksen,NULL,NULL
nm0039512,Martin Aslan,1973,NULL
nm0039603,Tomohisa Asô,1949,NULL
nm0039803,Jean-François Asselin,NULL,NULL
nm0039813,Vivienne van den Assem,1983,NULL
nm0039968,Fabio Aste,NULL,NULL
nm0040038,Barry Atsma,1972,NULL
nm0040226,Hande Ataizi,1973,NULL
nm0040435,Geoffrey Atherden,NULL,NULL
nm0040545,Féodor Atkine,1948,NULL
nm0040588,Emma Atkins,1975,NULL
nm0040639,Paul Atkins,NULL,NULL
nm0040814,Helen Atkinson Wood,1955,NULL
nm0041003,David Attenborough,1926,NULL
nm0041045,Kahéna Attia,NULL,NULL
nm0041115,Attwenger,NULL,NULL
nm0041194,Margaret Atwood,1939,NULL
nm0041323,Yves Aubert,NULL,NULL
nm0041527,Sylvie Audcoeur,NULL,NULL
nm0041541,Tony Audenshaw,1964,NULL
nm0041665,Dominik Auer,NULL,NULL
nm0041775,Yuliya Aug,1970,NULL
nm0041790,Aaron Augenblick,1975,NULL
nm0042256,Pierre Aussedat,1957,NULL
nm0042343,Carol Austin,NULL,NULL
nm0042437,Karalee Austin,NULL,NULL
nm0042745,James Avalon,NULL,NULL
nm0042920,Francisco Avendaño,NULL,NULL
nm0042971,Maksim Averin,1975,NULL
nm0042996,Jean-Christophe Averty,1928,2017
nm0043259,Aki Avni,1967,NULL
nm0043389,Alejandro Awada,1961,NULL
nm0043650,Ximena Ayala,NULL,NULL
nm0043694,Luigi Aycardi,NULL,NULL
nm0043728,Oya Aydogan,1957,2016
nm0043909,Sylvie Ayme,NULL,NULL
nm0044073,Lubna Azabal,1973,NULL
nm0044150,Anna Azcona,1964,NULL
nm0044229,Dudu Azevedo,1978,NULL
nm0044261,Sarah Azhari,1978,NULL
nm0044308,Claire Aziza,NULL,NULL
nm0044384,Hanna Azoulay Hasfari,1960,NULL
nm0044391,Jean-Luc Azoulay,1947,NULL
nm0044454,Mikihisa Azuma,1969,NULL
nm0044587,Heather B.,1971,NULL
nm0044648,Gerardo Baamonde,NULL,NULL
nm0044651,Peter de Baan,1946,NULL
nm0044695,Azza Baaziz,NULL,NULL
nm0044762,Obba Babatundé,1951,NULL
nm0044988,Marielle Babinet,NULL,NULL
nm0045069,Diwakar Babu,1951,NULL
nm0045119,Aruna Irani,1946,NULL
nm0045124,Farida Dadi,NULL,NULL
nm0045154,Nicolas Baby,NULL,NULL
nm0045377,Carmit Bachar,1974,NULL
nm0045382,Rivka Bahar,1946,NULL
nm0045400,Øystein Bache,NULL,NULL
nm0045407,Pierre Bachelet,NULL,NULL
nm0045807,Michael Bacon,1949,NULL
nm0045840,Yehuda Bacon,NULL,NULL
nm0045949,Dan Badarau,1960,NULL
nm0045974,David Baddiel,1964,NULL
nm0046006,Badema,NULL,NULL
nm0046133,Laurence Badie,1928,NULL
nm0046347,Edouard Baer,1966,NULL
nm0046412,David Baerwald,1960,NULL
nm0046494,Laurent Baffie,1958,NULL
nm0046564,Ross Bagdasarian,1919,1972
nm0046660,Klas Wahl,NULL,NULL
nm0046834,António Bagão Felix,NULL,NULL
nm0046894,Mohnish Behl,1961,NULL
nm0046977,Tawfik Bahri,1952,2021
nm0047076,Steven Baigelman,NULL,NULL
nm0047155,Bill Bailey,1965,NULL
nm0047795,Sherry Baines,NULL,NULL
nm0047991,João Baião,1963,NULL
nm0048056,Juanma Bajo Ulloa,1967,NULL
nm0048083,Anna Banshchikova,1975,NULL
nm0048121,Miroslaw Baka,1963,NULL
nm0048127,Helmut Bakaitis,1944,NULL
nm0048364,Danny Baker,1957,NULL
nm0048389,Dee Bradley Baker,1962,NULL
nm0048486,Ginger Baker,1939,2019
nm0048676,Lance Baker,NULL,NULL
nm0048749,Matt Baker,1977,NULL
nm0048842,Randy Baker,NULL,NULL
nm0049006,W.E. Baker,NULL,NULL
nm0049051,Joan Bakewell,1933,NULL
nm0049181,Nikolay Boklan,1963,NULL
nm0049182,Stanislav Boklan,1960,NULL
nm0049245,Arun Bakshi,NULL,NULL
nm0049292,Santiago Bal,1936,2019
nm0049490,Daniel Balavoine,1952,1986
nm0049591,Misha Balchrovich,NULL,NULL
nm0049702,Hugo Egon Balder,1950,NULL
nm0049744,Renata Baldi,NULL,NULL
nm0049747,Steve Baldikoski,NULL,NULL
nm0049809,Sandro Baldoni,1954,NULL
nm0050436,Murray Ball,1939,2017
nm0050468,Sonja Ball,1956,NULL
nm0050547,Sara Ballantine,NULL,NULL
nm0050594,Brenda Ballard,NULL,NULL
nm0050618,J.G. Ballard,1930,2009
nm0050787,Elena Ballesteros,1981,NULL
nm0050799,Marita Ballesteros,NULL,NULL
nm0051469,Maria Bamford,1970,NULL
nm0051575,Krzysztof Banaszyk,1970,NULL
nm0051678,Mário Márcio Bandarra,1955,2021
nm0051706,Manuel Bandera,1960,NULL
nm0052020,Jacob Banigan,NULL,NULL
nm0052110,Briana Banks,1979,NULL
nm0052246,Steven Banks,1954,NULL
nm0052410,Reggie Bannister,1945,NULL
nm0052442,Steve Bannon,1953,NULL
nm0052446,Steve Bannos,1960,NULL
nm0052532,Ashok Banthia,NULL,NULL
nm0052570,Saira Banu,1944,NULL
nm0052912,Michael Baral,1981,NULL
nm0053261,Georgina Barbarossa,1954,NULL
nm0053269,Marek Barbasiewicz,1945,NULL
nm0053292,Emilie Barbault,NULL,NULL
nm0053339,Philippe Barbenes,NULL,NULL
nm0053366,Clayton J. Barber,NULL,NULL
nm0053390,Gillian Barber,1958,NULL
nm0053392,Glynis Barber,1955,NULL
nm0053524,Bill Barberis,NULL,NULL
nm0053562,Thierry Barbet,NULL,NULL
nm0053650,Carmen Barbieri,1955,NULL
nm0053741,Carlos Barbosa,NULL,NULL
nm0053837,Malcolm Barbour,NULL,NULL
nm0053932,Mauricio Barcelata,NULL,NULL
nm0054260,Emilio Bardi,1960,NULL
nm0054573,Andrey Barilo,1973,NULL
nm0054701,Valeriy Barinov,1946,NULL
nm0054703,Franco Bario,NULL,NULL
nm0054737,Sophie Barjac,1957,NULL
nm0054769,Bridget Barkan,NULL,NULL
nm0054996,Sue Barker,1956,NULL
nm0055021,Beege Barkette,NULL,NULL
nm0055239,Gary Barlow,1971,NULL
nm0055307,Tom Barman,1972,NULL
nm0055431,Michael Barnathan,NULL,NULL
nm0055437,Emmanuel Barnault,NULL,NULL
nm0055714,Neil Barnes,NULL,NULL
nm0056249,Joanne Baron,1953,NULL
nm0056298,Rebecca Baron,NULL,NULL
nm0056436,Chantal Baroin,NULL,NULL
nm0056789,Gabriel Barre,1957,NULL
nm0056909,Pilar Barrera,NULL,NULL
nm0056968,Lucie Barret,1987,NULL
nm0056995,Claudine Barretto,1979,NULL
nm0057083,Carlton Barrett,1950,1987
nm0057321,Bill Barretta,1964,NULL
nm0057381,J.M. Barrie,1860,1937
nm0057638,Bebe Barron,1926,2008
nm0057655,David Barron,1954,NULL
nm0057683,John Barron,1920,2004
nm0057690,Louis Barron,1920,1989
nm0057826,Pedro Barroso,1986,NULL
nm0057842,Olivier Baroux,1964,NULL
nm0058116,Pat Barry,NULL,NULL
nm0058178,Todd Barry,1964,NULL
nm0058549,Kevin Barth,NULL,NULL
nm0058599,Lars Barthel,1953,NULL
nm0058654,James Bartholet,1959,NULL
nm0058799,Craig Bartlett,1956,NULL
nm0058867,Nick Bartlett,NULL,NULL
nm0058879,Rodger Parsons,1943,NULL
nm0058891,Rob Bartlett,1957,NULL
nm0058937,Matthew Bartley,NULL,NULL
nm0059164,Jaimz Asmundson,1981,NULL
nm0059303,Jirí Bartoska,1947,NULL
nm0059354,Susanne Bartsch,1951,NULL
nm0059398,Munin Barua,1948,2018
nm0059461,Sunil Barve,NULL,NULL
nm0059489,Waldemar Barwinski,1973,NULL
nm0059584,Jimena Barón,1987,NULL
nm0059941,Cezmi Baskin,1946,NULL
nm0060257,Jennifer Bassey,1942,NULL
nm0060607,Bipasha Basu,1979,NULL
nm0060990,Michael Bates,NULL,NULL
nm0061258,Todd Batstone,NULL,NULL
nm0061334,Don Battee,NULL,NULL
nm0061713,Yves Baudrier,1906,1988
nm0061781,Varhan Orchestrovich Bauer,1969,NULL
nm0061799,Emily Bauer,1981,NULL
nm0061813,Gabi Bauer,1962,NULL
nm0061897,Max Bauer,1964,NULL
nm0062064,Barbara Baum,1944,NULL
nm0062145,Adam Bauman,1957,NULL
nm0062370,Monika Baumgartner,1951,NULL
nm0062471,Pina Bausch,1940,2009
nm0062478,Inka Bause,1968,NULL
nm0062540,Perla Bautista,1940,NULL
nm0063005,Loïc Baylacq,NULL,NULL
nm0063025,Virgile Bayle,NULL,NULL
nm0063252,Okan Bayülgen,1964,NULL
nm0063273,Arkadiusz Bazak,1939,NULL
nm0063414,Roque Baños,1968,NULL
nm0063527,Brian Beacock,NULL,NULL
nm0063944,Sugar Lyn Beard,1981,NULL
nm0064033,Jason Beasley,NULL,NULL
nm0064098,Bruce Beaton,NULL,NULL
nm0064335,Nicolas Beauchamp,NULL,NULL
nm0064546,Trace Beaulieu,1958,NULL
nm0064575,Bill Beaumont,1952,NULL
nm0064798,Marty Stevens,1973,NULL
nm0064881,Thierry Beccaro,1956,NULL
nm0065545,Nicolas Becker,NULL,NULL
nm0065572,Rolf Becker,1935,NULL
nm0065584,Shelly Becker,NULL,NULL
nm0065634,Gregory Beckerman,NULL,NULL
nm0065653,Cynthia Beckert,NULL,NULL
nm0065751,Victoria Beckham,1974,NULL
nm0065834,Patricia Beckmann-Wells,NULL,NULL
nm0065858,Olja Beckovic,1964,NULL
nm0065878,Michael Beckwith,NULL,NULL
nm0066075,Rakesh Bedi,1954,NULL
nm0066080,Ramzy Bedia,1972,NULL
nm0066093,Ahmad Bedair,1945,NULL
nm0066159,Guy Bedos,1934,2020
nm0066207,Chris Bedyk,NULL,NULL
nm0066215,Eddie Bee,NULL,NULL
nm0066268,Steve Mitchell Beebe,NULL,NULL
nm0066447,Brandon Beemer,1980,NULL
nm0066455,Beena Banerjee,1943,NULL
nm0066476,Alice Beer,1965,NULL
nm0066562,Walter Beery,1938,2014
nm0066586,Max Beesley,1971,NULL
nm0066864,Bryan Behar,NULL,NULL
nm0066877,Joy Behar,1942,NULL
nm0067098,Gavin J. Behrman,1971,NULL
nm0067166,Frédéric Beigbeder,1965,NULL
nm0067457,Timur Bekmambetov,1961,NULL
nm0067468,Jakob Beks,1952,NULL
nm0067485,Sílvia Bel,1970,NULL
nm0067732,Yuri Belenky,NULL,NULL
nm0067747,Kirill Belevich,1971,NULL
nm0067895,Meriam Bellina,1965,NULL
nm0068074,Bradley Bell,1964,NULL
nm0068125,Dan Bell,NULL,NULL
nm0068260,Jamie Bell,1986,NULL
nm0068310,Joshua Bell,1967,NULL
nm0068338,Kristen Bell,1980,NULL
nm0068364,Lucy Bell,1968,NULL
nm0068687,Charlotte Bellamy,1973,NULL
nm0068856,Pierre Bellemare,1929,2018
nm0069049,Massimo Bellini,NULL,NULL
nm0069074,Donald P. Bellisario,1935,NULL
nm0069155,Suso Bello,1968,NULL
nm0069168,Pier Giorgio Bellocchio,1974,NULL
nm0069209,Carlos Belloso,1963,NULL
nm0069221,Pete Bellotte,1943,NULL
nm0069245,Louie Bellson,1924,2009
nm0069316,Paul Belmondo,1963,NULL
nm0069603,Michael Beltrami,1962,NULL
nm0069683,Andrea Beltrão,1964,NULL
nm0069783,Anatoliy Belyy,1972,NULL
nm0069860,Jeff Bemiss,NULL,NULL
nm0069932,Tahar Ben Jelloun,1944,NULL
nm0069973,Karim Ben Yahia,NULL,NULL
nm0069994,Ben Niu,1935,NULL
nm0070425,Rita Bendek,NULL,NULL
nm0070433,Jochen Bendel,1967,NULL
nm0070994,Sonia Benezra,NULL,NULL
nm0071026,Nadia Bengala,1962,NULL
nm0071330,Marc Benjamin,1986,NULL
nm0071386,Marcela Benjumea,NULL,NULL
nm0071847,Manu Bennett,1969,NULL
nm0072476,Doug Benson,1962,NULL
nm0072713,Lyriq Bent,NULL,NULL
nm0072949,Mark Benton,1965,NULL
nm0072973,Thomas Hart Benton,1889,1975
nm0073101,Bogdan Benyuk,1957,NULL
nm0073316,Oliver Berben,1971,NULL
nm0073384,Emmanuelle Bercot,1967,NULL
nm0073426,Laxmikant Berde,1954,2004
nm0073509,John Berendt,1940,NULL
nm0073804,Jordana Berg,NULL,NULL
nm0073950,Sonia Bergamasco,1966,NULL
nm0073953,Claudio Bergamin,1954,NULL
nm0074036,Bob Bergen,1964,NULL
nm0074100,Albert Berger,NULL,NULL
nm0074295,Michel Berger,1947,1992
nm0074941,Hélène Bekmezian,NULL,NULL
nm0075225,Dori Berinstein,1960,NULL
nm0075299,Cahit Berkay,1946,NULL
nm0075321,Christian Berkel,1957,NULL
nm0075517,François Berland,1958,NULL
nm0075528,Greg Berlanti,1972,NULL
nm0075644,Roberto Berliner,NULL,NULL
nm0075710,François Berléand,1952,NULL
nm0076023,Lina Bernardi,1938,NULL
nm0076275,John Bernard,NULL,NULL
nm0076353,Paul F. Bernard,NULL,NULL
nm0076466,Paloma Bernardi,NULL,NULL
nm0076490,Livio Bernardini,NULL,NULL
nm0076888,Michèle Bernier,1956,NULL
nm0077100,Mauri Bernstein,NULL,NULL
nm0077286,Yogi Berra,1925,2015
nm0077346,Pierre Berriau,1961,NULL
nm0077366,John Berrie,NULL,NULL
nm0077397,Elizabeth Berrington,1970,NULL
nm0077681,Sudesh Berry,1960,NULL
nm0077720,Michael Berryman,1948,NULL
nm0078057,Orietta Berti,1943,NULL
nm0078069,Diego Bertie,1967,2022
nm0078379,Janette Bertrand,1925,NULL
nm0078452,Valeria Bertuccelli,1969,NULL
nm0078660,Jessica Beshir,NULL,NULL
nm0078712,Dominique Besnehard,1954,NULL
nm0078755,Clélia Bessa,NULL,NULL
nm0078811,Jean-Marie Besset,NULL,NULL
nm0078855,Hubert Besson,NULL,NULL
nm0079147,Maria Bethânia,1946,NULL
nm0079273,Paul Bettany,1971,NULL
nm0079343,Paulo Betti,1952,NULL
nm0079489,Martin Betz,NULL,NULL
nm0079677,Tim Bevan,1957,NULL
nm0079696,Antonela Bevenja,NULL,NULL
nm0079876,Beyaz,1969,NULL
nm0080107,Giannis Bezos,1956,NULL
nm0080149,Jaya Bachchan,1948,NULL
nm0080150,Rita Bhaduri,1955,2018
nm0080205,Vikas Bhalla,NULL,NULL
nm0080238,Tanikella Bharani,1954,NULL
nm0080276,Sanjeev Bhaskar,1963,NULL
nm0080282,Bhasker Patel,1956,NULL
nm0080315,Mahesh Bhatt,1948,NULL
nm0080327,Robin Bhatt,NULL,NULL
nm0080349,Dibyendu Bhattacharya,1975,NULL
nm0080352,Jaya Bhattacharya,1978,NULL
nm0080403,Narasimha Rao Bhimavarapu,NULL,1957
nm0080426,Nagesh Bhonsle,1960,NULL
nm0080456,Kenneth Bi,1967,NULL
nm0080511,Pedro Bial,1958,NULL
nm0080524,Mayim Bialik,1975,NULL
nm0080629,Kenneth Bianchi,1951,NULL
nm0080657,Rosa María Bianchi,1948,NULL
nm0080799,Daniel Biasini,1949,NULL
nm0080925,Laurence Bibot,NULL,NULL
nm0081182,Joe Biden,1942,NULL
nm0081206,Jan Bidlas,1972,NULL
nm0081309,Jeanette Biedermann,1980,NULL
nm0081310,Julia Biedermann,1967,NULL
nm0081322,Adrianna Biedrzynska,1962,NULL
nm0081446,Denise Biellmann,1962,NULL
nm0081556,Jason Bierfeld,NULL,NULL
nm0081567,Peter Bieringer,NULL,NULL
nm0081598,Wolf Biermann,1936,NULL
nm0081625,Stéphane Bierry,1963,NULL
nm0081675,Magali Biff,NULL,NULL
nm0081710,Jean-Marie Bigard,1954,NULL
nm0081723,Luca Bigazzi,1958,NULL
nm0081811,Christopher Biggins,1948,NULL
nm0081883,David Bigiaoui,NULL,NULL
nm0081935,Bruno Bigoni,1950,NULL
nm0082052,Jan Bijvoet,1966,NULL
nm0082094,Enki Bilal,1951,NULL
nm0082199,Fred Biletnikoff,1943,NULL
nm0082208,Hakan Bilgin,1967,NULL
nm0082300,Tony Bill,1940,NULL
nm0082450,Paul Feig,1962,NULL
nm0082526,Peter Billingsley,1971,NULL
nm0082550,Stephen Billington,1964,NULL
nm0082699,Vardit Bilu,NULL,NULL
nm0082700,Jasna Bilusic,1967,NULL
nm0082894,Tracey Bing,NULL,NULL
nm0082903,Herman Binge,NULL,NULL
nm0083035,Gary Binkow,1962,NULL
nm0083076,Susanne Binninger,NULL,NULL
nm0083119,Avi Benjamin,NULL,NULL
nm0083217,Antonio Birabent,1969,NULL
nm0083361,Christopher Bird,NULL,NULL
nm0083531,Roberto Birindelli,NULL,NULL
nm0083674,Arved Birnbaum,1962,2021
nm0083714,Reed Birney,1954,NULL
nm0083988,Angela Bishop,NULL,NULL
nm0084144,Mike Bishop,NULL,NULL
nm0084235,Elio Bisignani,NULL,NULL
nm0084241,Claudio Bisio,1957,NULL
nm0084353,Chris Bisson,1975,NULL
nm0084368,Sandrine Bisson,1975,NULL
nm0084426,Danielle Bisutti,1976,NULL
nm0084499,Lawrence Bittaker,1940,2019
nm0084524,Pierre Bittencourt,1984,NULL
nm0084670,Biyouna,1952,NULL
nm0084894,Marco Bjurström,1966,NULL
nm0085061,Stein Bjørn,NULL,NULL
nm0085167,Andrew Black,NULL,NULL
nm0085244,Denise Black,1958,NULL
nm0085312,Jack Black,1969,NULL
nm0085359,Jordan Black,1970,NULL
nm0085400,Lewis Black,1948,NULL
nm0085509,Shauna Black,NULL,NULL
nm0085551,Vyvyan Black,NULL,NULL
nm0085803,Paul Blackmore,NULL,NULL
nm0085837,Michael Blackson,1972,NULL
nm0085990,Richard Blackwood,1972,NULL
nm0086149,Hal Blaine,1929,2019
nm0086296,Lionel Blair,1928,2021
nm0086363,Tony Blair,1953,NULL
nm0086527,Darrol Blake,1937,NULL
nm0086697,Rachael Blake,1971,NULL
nm0086926,Erika Blanc,1942,NULL
nm0087324,Rita Blanco,1963,NULL
nm0087552,Beverley Blankenship,NULL,NULL
nm0087667,Didier Blasco,NULL,NULL
nm0087755,Péter Blaskó,1948,NULL
nm0087772,Viviane Blassel,NULL,NULL
nm0087888,Mindaugas Blaudziunas,NULL,NULL
nm0087902,Gili Blaushstein,NULL,NULL
nm0087913,Jean Blaute,1952,NULL
nm0087933,Jacek Blawut,1950,NULL
nm0088052,Christine Lampard,1979,NULL
nm0088169,Erika Blenher,NULL,NULL
nm0088193,Gena Bleier,NULL,NULL
nm0088447,Danny Blind,1961,NULL
nm0088654,Thomas Bloch,1962,NULL
nm0088779,Dan Blocker,1928,1972
nm0088812,Karin Bloemen,1960,NULL
nm0089058,Tony Curtis Blondell,NULL,NULL
nm0089166,George Arthur Bloom,NULL,NULL
nm0089185,John Bloom,1953,NULL
nm0089430,Dylan Blowen,NULL,NULL
nm0089537,Skye Blue,1961,NULL
nm0089545,Utah Blue,NULL,NULL
nm0089586,John Bluethner,NULL,NULL
nm0089621,Betiana Blum,1939,NULL
nm0089658,Jason Blum,1969,NULL
nm0089695,Norma Blum,1939,NULL
nm0089707,Steve Blum,1960,NULL
nm0089714,Sylvie Blum,NULL,NULL
nm0089782,Andrzej Blumenfeld,1951,2017
nm0089796,Jeff Blumenkrantz,1965,NULL
nm0090099,Norbert Blüm,1935,2020
nm0090123,Daniel Boaventura,1970,NULL
nm0090309,Russell Bobbitt,NULL,NULL
nm0090367,Christian Bobet,NULL,NULL
nm0090656,Jerry Bock,1928,2010
nm0090674,Rainer Bock,1954,NULL
nm0090785,Alonzo Bodden,1962,NULL
nm0090894,Bastián Bodenhöfer,1961,NULL
nm0091087,Mary Boduin,NULL,NULL
nm0091216,Werner Böhm,1941,2020
nm0092026,Ian Bohen,1976,NULL
nm0092044,Dieter Bohlen,1954,NULL
nm0092067,Sabine Bohlmann,1969,NULL
nm0092188,Jean Boht,1932,NULL
nm0092348,Damien Boisseau,NULL,NULL
nm0092576,Werner Bokelberg,1937,NULL
nm0092689,Paul Boland,NULL,NULL
nm0092998,Alex Boling,NULL,NULL
nm0093051,Uwe Boll,1965,NULL
